X;Y;id;title;Organization;Address;overview;WebPage;TitleEN;NUMBER1;AddressEN;DescriptionEN;WebPageEN;Column1;Score
343309.6031;6202376.534;57;Gintar÷ piliakalnis Vy’ni÷ kalnas;[];Gintar÷ k. Kartenos sen. Kretingos r.;Padavimas mena kad dvaro ponas labai m”go vy’nias ir prie r◊m÷ pasodino didÿiul‘ vy’ni÷ sod–. ævedams dvar– sudeginus sodas i’liko ir kiekvien– pavasar‘ baltais ÿiedais pasipuo’usios vy’nios dar ilgai primindavo karteni’kiams —ia sto;http://lt.wikipedia.org/wiki/Gintar%C5%B3_piliakalnis;;10;;;;;3
501511.9474;6029450.739;58;Loretos galerija;[];Naujoji g. 48 A Alytus;Galerijoje rasite plataus spektro tapybos grafikos akvarel”s keramikos darb÷ stiklo odos gintaro dirbini÷. Galerijoje  profesionaliai parenkami r”meliai. Galima ‘sigyti molbert÷ drobi÷ por”mi÷ r”m÷.;https://lt-lt.facebook.com/pages/Loretos-Galerija/162184807166240;Loreta's art gallery;12;Naujoji street 48 A Alytus;There you will find a wide range of paintings prints watercolors ceramic works glass leather amber. You can buy easels canvas stretchers frames. Everything can be framed and the butterfly and the mirror and the paintings.;https://lt-lt.facebook.com/pages/Loretos-Galerija/162184807166240;;5
341697.6259;6200062.087;59;Kartenos  Lurdas;[];Abak÷ k. Kartenos sen. Kretingos r.;∂ia ‘rengta akmen÷ m◊ro Lurdo grota su æv—. Marijos skulpt◊ra. Sakoma kad prie’ j– esan—io ’altinio vanduo turi gydom÷j÷ savybi÷. Koply—ios interjer– puo’ia XVIII a. barokinis altorius ir dail. R. Bal—ikonien”s tapyti liturginiai pave;http://www.salanturp.lt/indexlt16039.html;;1;;;;;3
493022.0563;6136537.025;60;Vie’paties Aprei’kimo baÿny—ia ir vienuolynas;[];Vytauto g. 57 Dotnuva K”daini÷ r.;Vie’paties Aprei’kimo æv—. Mergelei Marijai baÿny—ia pastatyta 1810 m. Baroko-klasicizmo stiliaus atsispindi pranci’koni’koji ikonografija. Bernardin÷ vienuolynas pastatytas 1768 m. Ωrengta T”vo Stanislovo cel” saugoma liturgini÷ r◊b÷ ir;;Church of Annunciation and a former monastery;1;Vytauto g. 57 Dotnuva K”dainiai District;The church was built in 1810 in baroque and classical style with Franciscan iconography inside. Bernardine monastery was built in 1768. There is a collection of liturgical vestments and prayer books.;;;1
477342.1694;6125854.452;61;Nukryÿiuotojo J”zaus baÿny—ia;[];Pernaravos k. K”daini÷ r.;XIX a. I p. Nedidel” sta—iakampio plano su bok’tu. Puo’numo interjerui teikia altoriai sakykla.;;Church of Jesus Crucified;1;Pernarava K”dainiai District;Built in the Ist half of the 19th century.;;;5
480901.4838;6117447.961;62;æv—. J”zaus æirdies baÿny—ia;[];æarav÷ k. Josvaini÷ sen. K”daini÷ r.;Vienintel” baÿny—ia rajone pastatyta tarpukariu. 1863 m. apylink”se veik” stipri sukil”li÷ rinktin” joje net 7 kunigai. Besimeldÿiantys prie –ÿuolo sukil”liai ir kunigai buvo i’ÿudyti. J÷ atminimui pastatyta nedidel” liaudies archit. st;;Sacred Jesus Heart Church;1;æaravai K”dainiai District;It is the only church in K”dainiai District that was built during the period between the two world wars.;;;4
498640.4947;6127966.493;63;ækoto Jok◊bo Gr”jaus namas;[];Didÿioji g. 36 K”dainiai;Namas nuo XVIII a. pradÿios iki XVIII a. vidurio priklaus” K”daini÷ magistrato vaito teismo nariui suolininkui ’kotui Jok◊bui Gr”jui Jacob Gray. æiuo metu namas ? privati nuosavyb” —ia ‘kurtas restoranas ir vie’butis.;;;1;;;;;1
497993.5871;6129045.995;64;Koply—ia;[];Dotnuvos g. K”dainiai;Dotnuvos g. kapini÷ kaply—ia. Istorizmo laikotarpio su neogotikos elementais 1845 m. fundatorius ? Marijonas ∂apskis.;;Chapel;1;Cemetery in Dotnuvos Street;Count Marijonas ∂apskis the owner of K”dainiai built this chapel in 1845.;;;1
498528.708;6128584.627;65;K”daini÷ ligonin”s pastat÷ ansamblis;[];J. Basanavi—iaus g. 16 18 K”dainiai;1900 m. grafien” Viktorija Totleben paaukojo nam– savo mirusiojo vyro grafo Eduardo Totlebeno atminimui. Grafien” skyr” l”’÷ ir ligoninei ‘rengti. Ligonin” buvo moderni tur”jo savo elektrin“.;;;1;;;;;5
495429.7695;6143248.857;66;ælapaberÿ”s koplyt”l”;[];ælapaberÿ”s k. Dotnuvos sen. K”daini÷ r.;Pastatyta XIX a. vid.;;Roadside chapel in ælapaberÿ”;2;ælapaberÿ” K”dainiai District;Erected in the middle of the 19th century.;;;2
503272.753;6028799.863;67;Kino teatras Dainava;[];Rotu’”s a. 11 Alytus;Kino teatre ˜DainavaÚ instaliuota moderni analogin” ˜Dolby surroundÚ garso atgaminimo sistema skaitmenin” garso ir kino rodymo ‘ranga kurios d”ka ÿi◊rovai gali matyti filmus trimat”je erdv”je. Viet÷ skai—ius sal”je - 170.;http://www.kinasdainava.lt/;"Cinema ""Dainava""";12;Rotu’”s square 11 Alytus;"Cinema ""Dainava"" with a modern ""Dolby Surround"" sound system digital sound and film equipment which let's people enjoy a high quality movies. Seats in the hall - 170.";http://www.kinasdainava.lt/;;3
505184.0777;6028843.35;68;Alytaus piliakalnis;[];;Piliakalnis datuojamas I t◊kst. viduriu ? XIV a.  ælaitai stat◊s ‘ upi÷ sl”nius ? 25?30 m auk’—io. Piliakalnyje stov”jo Alytaus pilis kurios apylinkes niokojo kryÿiuo—iai.  Nuo piliakalnio atsiveria puiki kairiakran—io miesto panorama;http://www.alytus-tourism.lt/lt/lankytinos-vietos/piliakalniai;The Alytus Mound;10;;The mound dates back to the mid 1st millennium - 14th century. Its slopes are steep 25-30 m high towards the rivers' valleys. On the mound there was the Castle of Alytus that was burnt by Crusaders.;http://www.alytus-tourism.lt/en/places-to-visit/mounds;;5
500326.318;6026556.684;69;Radÿi◊n÷ piliakalnis;[];;Radÿi◊n÷ piliakalnis st◊kso Vidzgirio botanikos draustinyje.  Iki piliakalnio veda ‘rengtas p”s—i÷j÷ ekologinis paÿintinis takas. Piliakalnis datuojamas I t◊kst. viduriu ? II t◊kst. pradÿia.;http://www.alytus-tourism.lt/lt/lankytinos-vietos/piliakalniai;The Radÿi◊nai Mound;10;;The mound stands on the left bank of Nemunas River near the slopes of the wonderful Kirmija brook in the Vidzgiris Botanical Reserve. The mound dates back to the mid 1st millennium - early 2nd millennium.;http://www.alytus-tourism.lt/en/places-to-visit/mounds;;1
503366.0188;6028967.874;70;Anzelmo Matu—io memorialinis muziejus;[];Anzelmo Matu—io g. 8 Alytus;Muziejus ‘kurtas name kuriame 1961?1985 metais gyveno vaik÷ poetas pedagogas Anzelmas Matulevi—ius-Matutis.∂ia galima pamatyti didÿi–j– dal‘ A. Matu—io vaikams sukurt÷ knyg÷.;http://www.alytausmuziejus.lt/matutis;Anzelmas Matutis Memorial Museum;8;Anzelmo Matu—io street 8 Alytus;One of the most famous children poet Anzelmas Matutis Memorial Museum has more than 5000 museum pieces related to Anzelmas Matutis life and work.;http://www.alytausmuziejus.lt/matutis;;5
481271.2256;6115941.818;71;æarav÷ –ÿuolas;[];æarav÷ mi’kas 43 kv. Josvaini÷ sen. K”daini÷ r.;Gamtos paminklas. Prie æarav÷ –ÿuolo 1863 metais rinkosi sukil”li÷ b◊riai. ∂ia vyko kautyn”s. Pasakojama kad ant –ÿuolo buvo pakarti keturi kunigai ? 1863 met÷ sukilimo dalyviai. µÿuolas nudÿiuv“s. VDU botanikos sode auga ’io –ÿuolo;http://www.kedainiutvic.lt;;9;;;;;1
478106.8026;6136710.328;72;Vosbu—i÷ atodanga;[];Vosbu—iai K”daini÷ r.;"Vadinama raudonkalniais"". I’ viso Vosbu—iuose yra keturios atodangos. Didÿiausios atodangos auk’tis yra apie 16 metr÷. Atodang÷ strukt◊ra ? vertikaliai sluoksniuoti moreniniai sluoksniai padedantys atkurti ledyn÷ veiklos glaciomechanik–.";http://www.kedainiutvic.lt;Vosbu—iai Exposure;9;Vosbu—iai K”dainiai District;The height of Vosbu—iai exposure is about 16 metres.;;;2
504011.6034;6027762.694;73;Antano Jonyno memorialinis muziejus;[];Li’kiavos g. 17 Alytus;Antano Jonyno memorialinis muziejus ?  tai namai kuriuose prab”go poeto ra’ytojo Lietuvos akl÷j÷ draugijos organizatoriaus vaikyst” ir paauglyst”. ∂ia saugomi poeto daiktai rankra’—iai nuotraukos.;http://www.alytausmuziejus.lt/jonynas/;Antanas Jonynas Memorial Museum;8;Li’kiavos street 17 Alytus;Antanas Jonynas Memorial Museum has more than 1000 exhibits that tell about the poetÔs life public work writing and way of life in the twenties of the XX century Alytus.;http://www.alytausmuziejus.lt/jonynas/;;4
498607.4217;6128989.109;74;Ra’ytojo Juozo Pauk’telio namas;[];Vyd◊no g. 14 K”dainiai;Memorialin”s istorin”s ir architekt◊rin”s reik’m”s pastatas. Jame 1938-1981 m. gyveno ra’ytojas Juozas Pauk’telis 1899-1981. Namas atspindi moderni÷j÷ tarpukario Lietuvos gyvenam÷j÷ nam÷ statybos tradicijas.;;House of the writer Juozas Pauk’telis;1;Vyd◊no g. 14 K”dainiai;The famous Lithuanian writer Juozas Pauk’telis 1899-1981 built this house and lived there during 1938-1981. It is one of the examples of modernism.;;;1
515690.2788;6127288.166;75;æ”tos kapini÷ koply—ia;[];æ”ta K”daini÷ r.;Mauzoliejin” klasicizmo stiliaus koply—ia pastatyta 1824 m.  Kolumbariume palaidoti dvarinink÷ Hoppen÷ ’eimos nari÷ pelenai.;;;1;;;;;3
498740.3751;6128281.347;76;Smilgos skulpt◊r÷ takas;[];P”s—i÷j÷ takas prie Smilgos upelio;"Tak– puo’ia Lietuvos tautodailinink÷ plenero metu sukurtos skulpt◊ros vaizduojan—ios amatus: Kaminkr”tys"" œydelis"" Puodÿius"" Klump”s"" Valtis su laivu"" Kalviai"" Nyk’tukai"" Medÿiotojas"" Muzikantai.";;Sculpture path;2;Along a pedestrian path near the Smilga River;The sculptures represent crafts. They were created during a symposium by Lithuanian wood carvers in 2005.;;;5
498850.1774;6127654.284;77;Senojo uosto vieta;[];Aik’tel” prie Nev”ÿio Skongalio g. 1A pastato;Paminklinis akmuo akmenimis gr‘stoje aik’tel”je ÿymi buvusio uosto viet–. K”daini÷ laisvajam uostui Skongalio priemiestyje privilegija buvo suteikta 1581 m. Var’uvos seime.;;Memorial stone of the site of the former quay;2;Near the Nev”ÿis River Skongalio 1A;A memorial stone in a small cobbled  square marks the former site of the quay. The right of free port was granted to K”dainiai in the Warsaw Sejm in 1581.;;;5
499097.5633;6127942.68;78;æv. Jurgio baÿny—ia;[];æ”tos g. 10 K”dainiai;Nuo kalvos ant kurios stovi æv. Jurgio baÿny—ia atsiveria puiki K”daini÷ senamies—io panorama.;;;11;;;;;2
499129.3134;6135281.575;79;Siruti’kio dvaro sodyba;[];Siruti’kio k. 57116 K”daini÷ r.;Dvarviet” priklaus” Siru—iams v”liau - Komorovskiams kurie XIX a. pab. pastat” moderno stiliaus r◊mus. I’lik“s mi’raus tipo parkas dvaro kapinait”se palaidoti Komorovskiai - dvaro savinininkai.;;Former Siruti’kis manor estate;1;Siruti’kis village K”dainiai District;The estate belonged to the Sirutis' later - Komovovskis' families. The latter built a manor house in modern style in the 19th century. The neglected house is surrounded by a mixed type park the owners were buried at the estate cemetery.;;;5
509645.199;6134851.626;80;Buv. Lan—i◊navos dvaro sodyba;[];Lan—i◊nvos k. LT58433 K”dainiai;"Dvaras ‘sik◊r“s prie Via Baltica"" magistral”s. Dvaras minimas nuo XVI a. Neoklasicizmo stiliaus r◊mus supa geometrinio stiliaus parkas.";;Former Lan—i◊nava manor estate;1;Lan—i◊nava village K”dainiai District;"Near the European route ""Via Baltica"". The estate was first mentioned in the 16th century. The neo-classicist manor is surrounded by geometric-type park.";;;3
514444.7502;6144172.916;81;æv. Dvasios baÿny—ia;[];Truskavos g. 14 Truskava 58462 K”daini÷ r.;1794 m. Jonas ir Barbora Truskauskai ant kalvos pastat” pirm–j– medin“ ’v. Dvasios baÿny—i–. 1854 m. pastatyta nauja kuri II pasaulinio karo metu sudeg”. 1990 m. prad”ta statyti nauja m◊rin” baÿny—ia kuri pa’ventinta 2000 m.;;;1;;;;;5
514439.4586;6144170.27;82;æv. Dvasios baÿny—ia;[];Truskavos g. 14 Truskava K”daini÷ r.;1794 m. Jonas ir Barbora Truskauskai kalvos viduryje pastat” pirm–j– medin“ ’v. Dvasios baÿny—i–. 1854 m. pastatyta nauja. II pasaulinio karo metu ji sudeg”. 1990 m. prad”ta statyti nauja m◊rin” baÿny—ia kuri pa’ventinta 2000 m.;;Truskava Church of Holy Spirit;1;Truskavos g. 14 Truskava K”dainiai District;The construction of this modern church was started in 1990 it was consacrated in 2000.;;;1
516059.3733;6127307.679;83;æv—. Trejyb”s baÿny—ia;[];Lak’tingal÷ g. 2 æ”ta K”daini÷ r.;Pastatyta 1799 m. Rekonstruota 1900 m. Dominuoja ‘vairi÷ form÷ plok’tumos ir eklektin”s detal”s.  Baÿny—ia trij÷ nav÷ turi puo’nius neobaroko stiliaus altorius restauruotus 1980 m.;;Holy Trinity Church;1;Lak’tingal÷ g. 2 æ”ta K”daini÷ r.;Constructed in 1799 and acquired its present day shape after reconstruction in 1900. It is a three-nave church featuring decorative neo-Baroque altars.;;;2
327477.2428;6198391.026;84;Nepriklausomyb”s paminklas;[];Rotu’”s aik’t” Kretingos miesto centras;Nepriklausomyb”s paminklas pastatytas 1930 m. skulptorius Robertas Antinis atstatytas 1990 m.;;;1;;;;;5
327544.7117;6198338.109;85;Evangelik÷ liuteron÷ baÿny—ia;[];Rotu’”s a. 8 Kretinga;Baÿny—ia garsi 1785 m. Karaliau—iaus meistro Johanno Preusso pagamintais vargonais.;http://www.liuteronai.lt/Parapijos/Kretingos-parapija;;1;;;;;3
327503.7012;6198486.276;86;Paminklas Jonui Karoliui Chodkevi—iui;[];Rotu’”s aik’t” Kretinga;Paminklas atidengtas 2009 m. birÿelio 12 d. Autorius architektas Adomas Skiezgelas.;;;1;;;;;2
327449.4615;6198663.547;87;Banko pastatas;[];Vilniaus g. 1 Kretinga;1938-1939 m. architektas Mykolas Songaila.;;;1;;;;;3
327508.9929;6198658.255;88;Paminklas Jurgiui Ambrozijui Pabr”ÿai;[];Vilniaus g. prie pagr.‘”jimo ‘ baÿny—ios ’ventori÷;Paminklas byloja apie kretingi’ki÷ d”kingum– didÿiajam ÿemai—iui ir dvasininkui uÿ i’tart– paguodos ÿod‘ ir i’tiest– pagalbos rank– vargo i’tiktiems ÿmon”ms uÿ meil“ gimtajai kalbai ir kra’tui.;;;1;;;;;1
327551.3263;6198733.662;89;Vie’paties Aprei’kimo Mergelei Marijai baÿny—i;[];Vilniaus g. 2 Kretinga;Tai seniausia i’likusi baÿny—ia œemaitijoje pastatyta 1617 m. turinti gotikos ir renesanso bruoÿ÷. Po centriniu altoriumi palaidoti Chodkevi—i÷ ’eimos nariai.Kriptoje esantys sarkofagai yra unikal◊s kult◊ros paminklai.;http://www.kretingospranciskonai.lt/;;1;;;;;1
327592.3368;6198815.683;90;Lurdo grota;[];J. Pabr”ÿos g. Kretinga;Pastatyta 1933 m. pagal Pranc◊zijos Lurdo pavyzd‘. Tikima kad æv∂. Mergel”s Marijos skulpt◊ra ir ’alia tryk’tantis ’altinis kaip ir tikrojo Lurdo turi stebukling÷ gali÷.;;;1;;;;;4
327612.1806;6198876.537;91;æv. Antano r◊mai;[];Vilniaus g. 6 Kretinga;Tai buvusi prieglauda Amerikos lietuviams.;;;1;;;;;1
327600.2743;6198963.85;92;Kretingos parapijos senosios kapin”s;[];Vilniaus g. Kretinga;XIX a. I p. pastatyta akmenin” æv. Jurgio koply—ia. Paminklas lietuvi÷ tautos kan—ioms atminti architektas Edmundas Giedrimas atidengtas 1988 m. lapkri—io 1 d.;;;1;;;;;1
327665.0974;6198933.422;93;Kretingos parapijos naujosios kapin”s;[];Vilniaus g. Kretinga;"Graf÷ Ti’kevi—i÷ ’eimos koply—ia-mauzoliejus pastatyta 1893 m. architektas Eduardas Strandmanas paminklas kariams savanoriams koplyt”l” su XX a. pr. skulpt◊ra ""æv∂.Mergel” Marija"".";;;1;;;;;1
327945.5563;6199605.465;94;Kretingos muziejus œiemos sodas;[];Vilniaus g. 20 Kretinga;Tai buvusi graf÷ Ti’kevi—i÷ dvaro sodyba. Lankytojai —ia gali susipaÿinti su dvar÷ kult◊r– reprezentuojan—iais meno k◊riniais.;http://www.kretingosmuziejus.lt;;8;;;;;3
328032.8689;6199237.694;95;Astronominis kalendorius su saul”s laikrodÿiu;[];Kretingos muziejaus dvaro parkas;Pastatytas 2002 m. uÿima 05 ha plot– kuriame i’d”stytos trylika skulpt◊r÷ simbolizuojan—i÷ senosios balt÷ kult◊ros tradicijas lietuvi’kas ’ventes.;;;9;;;;;3
333586.1958;6191222.061;96;Aleksandro Stulginskio  muziejus;[];Jok◊bavo k. Kretingos r.;∂ia atidaryta ir Nacionalinio muziejaus dovanota 23 stend÷ Aleksandro Stulginskio gyvenim– ir politin“ veikl– atspindinti ekspozicija. æalia to dar ‘rengtas etnografinis kambarys tre—ioje sal”je eksponuojami kiti mokini÷ surinkti eksponatai.;http://www.astulginskis.kretinga.lm.lt/muziejus/;;8;;;;;5
342447.1094;6201473.363;97;æv—. Mergel”s Marijos ∏mimo ‘ dang÷ baÿny—;[];Kartenos mst. Kretingos raj.;Miestel‘ puo’ia Kartenos æv—. Mergel”s Marijos ∏mimo ‘ dang÷ baÿny—ia pastatyta 1875 m. Tai vienintel” œemaitijoje bebok’t” neobarokin” bazilikin” baÿny—ia.;http://www.kartena.lt/;;1;;;;;2
347606.4947;6218380.271;98;Alkos alkakalnis;[];Alko km.Imbar”s sen.Kretingos raj.;Tai ledynme—iu suformuota didÿiul” kalva kurios pietin” dalis vadinama Alkos kalnu. Pasak padavim÷ senov”je j‘ juos“s eÿeras o ant kalno buvusi pagoni÷ ’ventykla kurioje degusi ’ventoji ugnispriÿi◊rima vaidilut”s ir ÿynio.;;;10;;;;;1
319574.7667;6178304.234;99;Pilies muziejus;[];Pilies g. 4;Autenti’kose XVI-XVIII a. poternose susipaÿinsite su pilies ir miesto raida. Pamatysite piliaviet”je archeologinius radinius dokumentus. Klaip”dos simbol‘ - pilyje rast– XVI a. vidurio auksin‘ ÿied– su brangakmeniu.  Miesto maket– XVII a.;http://www.mlimuziejus.lt/;;8;;;;;3
319946.5071;6178468.276;100;MAœOSIOS LIETUVOS ISTORIJOS MUZIEJUS;[];Didÿioji Vandens g. 2;Didÿiausias Klaip”dos kra’to istorijos muziejus. ∂ia j◊s gal”site susipaÿinti su pagoni’ka ir krik’—ioni’ka kra’to kult◊ra paklaidÿioti sen÷j÷ kartograf÷ ÿem”lapiais suprasti kaip formavosi Ryt÷ Pr◊sija ir Klaip”dos kra’tas;http://www.mlimuziejus.lt/;;8;;;;;5
320088.7209;6178376.333;101;KALVYST∏S MUZIEJUS;[];æaltkalvi÷ g. 2 2A;Veikianti kalv” pa—iame Klaip”dos miesto centre!  Muziejaus kalv”je - autenti’ki ‘rankiai dumpl”s ÿaizdras. Muziejuje rasite tik uostamies—iui b◊dingas kaltines v”trunges ir tik —ia gal”site pamatyti kokiomis klump”mis av”jo arkliai.;http://www.mlimuziejus.lt/;;8;;;;;2
319959.0748;6179023.902;102;KLAIP∏DOS LAIKRODœI∆ MUZIEJUS;[];Liep÷ g. 12;Viena didÿiausi÷ Europoje laikrodÿi÷ ekspozicija lankytojus supaÿindina su laiko matavimo prietais÷ istorine raida - kalendoriais saul”s vandens ugnies sm”lio mechaniniais laikrodÿiais. Renesanso baroko klasicizmo moderno apdailos laikro;http://www.ldm.lt/KLM/Index.htm;;8;;;;;4
317791.1408;6179604.333;103;LIETUVOS J«R∆ MUZIEJUS;[];Smiltyn”s g. 3;"∂ia J◊s i’vysite daug j◊ros gyventoj÷ - ruoni÷ pingvin÷ j◊r÷ liut÷. Akvariumuose plaukioja apie 40 r◊’i÷ Lietuvos upi÷ eÿer÷ Baltijos j◊ros spalving÷ tropini÷ j◊r÷ ÿuvi÷.
Po tvirtov”s pylimais ‘rengta lietuvi’kos laivybos i";http://www.muziejus.lt/;;8;;;;;3
317866.9608;6179750.185;104;DELFINARIUMAS;[];Smiltyn”s g. 3;1994 m. Atidarytas delfinariumas kuriame nuotaikingais ’ou lankytojus dÿiugina delfinai bei Kalifornijos j◊ros li◊tai.;http://www.muziejus.lt/;;8;;;;;5
