X,Y,id,title,Organization,InsertDate,UpdateDate,Address,overview,WebPage,TitleEN,NUMBER1,AddressEN,DescriptionEN,WebPageEN,,Score
501511.9474,6029450.739,58,Loretos galerija,[],8/9/2013,7/11/2014,Naujoji g. 48 A Alytus,Galerijoje rasite plataus spektro tapybos grafikos akvarelės keramikos darbų stiklo odos gintaro dirbinių. Galerijoje  profesionaliai parenkami rėmeliai. Galima įsigyti molbertų drobių porėmių rėmų.,https://lt-lt.facebook.com/pages/Loretos-Galerija/162184807166240,Loreta's art gallery,12,Naujoji street 48 A Alytus,There you will find a wide range of paintings prints watercolors ceramic works glass leather amber. You can buy easels canvas stretchers frames. Everything can be framed and the butterfly and the mirror and the paintings.,https://lt-lt.facebook.com/pages/Loretos-Galerija/162184807166240,,5
341697.6259,6200062.087,59,Kartenos  Lurdas,[],8/12/2013,,Abakų k. Kartenos sen. Kretingos r.,Čia įrengta akmenų mūro Lurdo grota su Švč. Marijos skulptūra. Sakoma kad prieš ją esančio šaltinio vanduo turi gydomųjų savybių. Koplyčios interjerą puošia XVIII a. barokinis altorius ir dail. R. Balčikonienės tapyti liturginiai pave,http://www.salanturp.lt/indexlt16039.html,,1,,,,,3
493022.0563,6136537.025,60,Viešpaties Apreiškimo bažnyčia ir vienuolynas,[],8/12/2013,7/8/2014,Vytauto g. 57 Dotnuva Kėdainių r.,Viešpaties Apreiškimo Švč. Mergelei Marijai bažnyčia pastatyta 1810 m. Baroko-klasicizmo stiliaus atsispindi pranciškoniškoji ikonografija. Bernardinų vienuolynas pastatytas 1768 m. Įrengta Tėvo Stanislovo celė saugoma liturginių rūbų ir,,Church of Annunciation and a former monastery,1,Vytauto g. 57 Dotnuva Kėdainiai District,The church was built in 1810 in baroque and classical style with Franciscan iconography inside. Bernardine monastery was built in 1768. There is a collection of liturgical vestments and prayer books.,,,1
477342.1694,6125854.452,61,Nukryžiuotojo Jėzaus bažnyčia,[],8/12/2013,7/10/2014,Pernaravos k. Kėdainių r.,XIX a. I p. Nedidelė stačiakampio plano su bokštu. Puošnumo interjerui teikia altoriai sakykla.,,Church of Jesus Crucified,1,Pernarava Kėdainiai District,Built in the Ist half of the 19th century.,,,5
480901.4838,6117447.961,62,Švč. Jėzaus Širdies bažnyčia,[],8/12/2013,7/10/2014,Šaravų k. Josvainių sen. Kėdainių r.,Vienintelė bažnyčia rajone pastatyta tarpukariu. 1863 m. apylinkėse veikė stipri sukilėlių rinktinė joje net 7 kunigai. Besimeldžiantys prie ąžuolo sukilėliai ir kunigai buvo išžudyti. Jų atminimui pastatyta nedidelė liaudies archit. st,,Sacred Jesus Heart Church,1,Šaravai Kėdainiai District,It is the only church in Kėdainiai District that was built during the period between the two world wars.,,,4
498640.4947,6127966.493,63,Škoto Jokūbo Grėjaus namas,[],8/8/2013,,Didžioji g. 36 Kėdainiai,Namas nuo XVIII a. pradžios iki XVIII a. vidurio priklausė Kėdainių magistrato vaito teismo nariui suolininkui škotui Jokūbui Grėjui Jacob Gray. Šiuo metu namas – privati nuosavybė čia įkurtas restoranas ir viešbutis.,,,1,,,,,1
497993.5871,6129045.995,64,Koplyčia,[],8/8/2013,6/9/2014,Dotnuvos g. Kėdainiai,Dotnuvos g. kapinių kaplyčia. Istorizmo laikotarpio su neogotikos elementais 1845 m. fundatorius – Marijonas Čapskis.,,Chapel,1,Cemetery in Dotnuvos Street,Count Marijonas Čapskis the owner of Kėdainiai built this chapel in 1845.,,,1
498528.708,6128584.627,65,Kėdainių ligoninės pastatų ansamblis,[],8/8/2013,11/4/2013,J. Basanavičiaus g. 16 18 Kėdainiai,1900 m. grafienė Viktorija Totleben paaukojo namą savo mirusiojo vyro grafo Eduardo Totlebeno atminimui. Grafienė skyrė lėšų ir ligoninei įrengti. Ligoninė buvo moderni turėjo savo elektrinę.,,,1,,,,,5
495429.7695,6143248.857,66,Šlapaberžės koplytėlė,[],8/8/2013,7/24/2014,Šlapaberžės k. Dotnuvos sen. Kėdainių r.,Pastatyta XIX a. vid.,,Roadside chapel in Šlapaberžė,2,Šlapaberžė Kėdainiai District,Erected in the middle of the 19th century.,,,2
503272.753,6028799.863,67,Kino teatras Dainava,[],8/9/2013,7/14/2014,Rotušės a. 11 Alytus,Kino teatre „Dainava“ instaliuota moderni analoginė „Dolby surround“ garso atgaminimo sistema skaitmeninė garso ir kino rodymo įranga kurios dėka žiūrovai gali matyti filmus trimatėje erdvėje. Vietų skaičius salėje - 170.,http://www.kinasdainava.lt/,"Cinema ""Dainava""",12,Rotušės square 11 Alytus,"Cinema ""Dainava"" with a modern ""Dolby Surround"" sound system digital sound and film equipment which let's people enjoy a high quality movies. Seats in the hall - 170.",http://www.kinasdainava.lt/,,3
505184.0777,6028843.35,68,Alytaus piliakalnis,[],8/9/2013,7/14/2014,,Piliakalnis datuojamas I tūkst. viduriu – XIV a.  Šlaitai statūs į upių slėnius – 25–30 m aukščio. Piliakalnyje stovėjo Alytaus pilis kurios apylinkes niokojo kryžiuočiai.  Nuo piliakalnio atsiveria puiki kairiakrančio miesto panorama,http://www.alytus-tourism.lt/lt/lankytinos-vietos/piliakalniai,The Alytus Mound,10,,The mound dates back to the mid 1st millennium - 14th century. Its slopes are steep 25-30 m high towards the rivers' valleys. On the mound there was the Castle of Alytus that was burnt by Crusaders.,http://www.alytus-tourism.lt/en/places-to-visit/mounds,,5
500326.318,6026556.684,69,Radžiūnų piliakalnis,[],8/9/2013,7/14/2014,,Radžiūnų piliakalnis stūkso Vidzgirio botanikos draustinyje.  Iki piliakalnio veda įrengtas pėsčiųjų ekologinis pažintinis takas. Piliakalnis datuojamas I tūkst. viduriu – II tūkst. pradžia.,http://www.alytus-tourism.lt/lt/lankytinos-vietos/piliakalniai,The Radžiūnai Mound,10,,The mound stands on the left bank of Nemunas River near the slopes of the wonderful Kirmija brook in the Vidzgiris Botanical Reserve. The mound dates back to the mid 1st millennium - early 2nd millennium.,http://www.alytus-tourism.lt/en/places-to-visit/mounds,,1
503366.0188,6028967.874,70,Anzelmo Matučio memorialinis muziejus,[],8/9/2013,7/14/2014,Anzelmo Matučio g. 8 Alytus,Muziejus įkurtas name kuriame 1961–1985 metais gyveno vaikų poetas pedagogas Anzelmas Matulevičius-Matutis.Čia galima pamatyti didžiąją dalį A. Matučio vaikams sukurtų knygų.,http://www.alytausmuziejus.lt/matutis,Anzelmas Matutis Memorial Museum,8,Anzelmo Matučio street 8 Alytus,One of the most famous children poet Anzelmas Matutis Memorial Museum has more than 5000 museum pieces related to Anzelmas Matutis life and work.,http://www.alytausmuziejus.lt/matutis,,5
481271.2256,6115941.818,71,Šaravų ąžuolas,[],7/22/2013,,Šaravų miškas 43 kv. Josvainių sen. Kėdainių r.,Gamtos paminklas. Prie Šaravų ąžuolo 1863 metais rinkosi sukilėlių būriai. Čia vyko kautynės. Pasakojama kad ant ąžuolo buvo pakarti keturi kunigai – 1863 metų sukilimo dalyviai. Ąžuolas nudžiuvęs. VDU botanikos sode auga šio ąžuolo,http://www.kedainiutvic.lt,,9,,,,,1
478106.8026,6136710.328,72,Vosbučių atodanga,[],7/22/2013,7/21/2014,Vosbučiai Kėdainių r.,"Vadinama raudonkalniais"". Iš viso Vosbučiuose yra keturios atodangos. Didžiausios atodangos aukštis yra apie 16 metrų. Atodangų struktūra – vertikaliai sluoksniuoti moreniniai sluoksniai padedantys atkurti ledynų veiklos glaciomechaniką.",http://www.kedainiutvic.lt,Vosbučiai Exposure,9,Vosbučiai Kėdainiai District,The height of Vosbučiai exposure is about 16 metres.,,,2
504011.6034,6027762.694,73,Antano Jonyno memorialinis muziejus,[],8/9/2013,7/14/2014,Liškiavos g. 17 Alytus,Antano Jonyno memorialinis muziejus –  tai namai kuriuose prabėgo poeto rašytojo Lietuvos aklųjų draugijos organizatoriaus vaikystė ir paauglystė. Čia saugomi poeto daiktai rankraščiai nuotraukos.,http://www.alytausmuziejus.lt/jonynas/,Antanas Jonynas Memorial Museum,8,Liškiavos street 17 Alytus,Antanas Jonynas Memorial Museum has more than 1000 exhibits that tell about the poet’s life public work writing and way of life in the twenties of the XX century Alytus.,http://www.alytausmuziejus.lt/jonynas/,,4
498607.4217,6128989.109,74,Rašytojo Juozo Paukštelio namas,[],8/12/2013,6/9/2014,Vydūno g. 14 Kėdainiai,Memorialinės istorinės ir architektūrinės reikšmės pastatas. Jame 1938-1981 m. gyveno rašytojas Juozas Paukštelis 1899-1981. Namas atspindi moderniųjų tarpukario Lietuvos gyvenamųjų namų statybos tradicijas.,,House of the writer Juozas Paukštelis,1,Vydūno g. 14 Kėdainiai,The famous Lithuanian writer Juozas Paukštelis 1899-1981 built this house and lived there during 1938-1981. It is one of the examples of modernism.,,,1
515690.2788,6127288.166,75,Šėtos kapinių koplyčia,[],8/12/2013,,Šėta Kėdainių r.,Mauzoliejinė klasicizmo stiliaus koplyčia pastatyta 1824 m.  Kolumbariume palaidoti dvarininkų Hoppenų šeimos narių pelenai.,,,1,,,,,3
498740.3751,6128281.347,76,Smilgos skulptūrų takas,[],7/31/2013,7/23/2014,Pėsčiųjų takas prie Smilgos upelio,"Taką puošia Lietuvos tautodailininkų plenero metu sukurtos skulptūros vaizduojančios amatus: Kaminkrėtys"" Žydelis"" Puodžius"" Klumpės"" Valtis su laivu"" Kalviai"" Nykštukai"" Medžiotojas"" Muzikantai.",,Sculpture path,2,Along a pedestrian path near the Smilga River,The sculptures represent crafts. They were created during a symposium by Lithuanian wood carvers in 2005.,,,5
498850.1774,6127654.284,77,Senojo uosto vieta,[],7/31/2013,7/24/2014,Aikštelė prie Nevėžio Skongalio g. 1A pastato,Paminklinis akmuo akmenimis grįstoje aikštelėje žymi buvusio uosto vietą. Kėdainių laisvajam uostui Skongalio priemiestyje privilegija buvo suteikta 1581 m. Varšuvos seime.,,Memorial stone of the site of the former quay,2,Near the Nevėžis River Skongalio 1A,A memorial stone in a small cobbled  square marks the former site of the quay. The right of free port was granted to Kėdainiai in the Warsaw Sejm in 1581.,,,5
499097.5633,6127942.68,78,Šv. Jurgio bažnyčia,[],7/31/2013,,Šėtos g. 10 Kėdainiai,Nuo kalvos ant kurios stovi Šv. Jurgio bažnyčia atsiveria puiki Kėdainių senamiesčio panorama.,,,11,,,,,2
499129.3134,6135281.575,79,Sirutiškio dvaro sodyba,[],8/1/2013,7/15/2014,Sirutiškio k. 57116 Kėdainių r.,Dvarvietė priklausė Siručiams vėliau - Komorovskiams kurie XIX a. pab. pastatė moderno stiliaus rūmus. Išlikęs mišraus tipo parkas dvaro kapinaitėse palaidoti Komorovskiai - dvaro savinininkai.,,Former Sirutiškis manor estate,1,Sirutiškis village Kėdainiai District,The estate belonged to the Sirutis' later - Komovovskis' families. The latter built a manor house in modern style in the 19th century. The neglected house is surrounded by a mixed type park the owners were buried at the estate cemetery.,,,5
509645.199,6134851.626,80,Buv. Lančiūnavos dvaro sodyba,[],8/1/2013,7/15/2014,Lančiūnvos k. LT58433 Kėdainiai,"Dvaras įsikūręs prie Via Baltica"" magistralės. Dvaras minimas nuo XVI a. Neoklasicizmo stiliaus rūmus supa geometrinio stiliaus parkas.",,Former Lančiūnava manor estate,1,Lančiūnava village Kėdainiai District,"Near the European route ""Via Baltica"". The estate was first mentioned in the 16th century. The neo-classicist manor is surrounded by geometric-type park.",,,3
514444.7502,6144172.916,81,Šv. Dvasios bažnyčia,[],8/1/2013,,Truskavos g. 14 Truskava 58462 Kėdainių r.,1794 m. Jonas ir Barbora Truskauskai ant kalvos pastatė pirmąją medinę šv. Dvasios bažnyčią. 1854 m. pastatyta nauja kuri II pasaulinio karo metu sudegė. 1990 m. pradėta statyti nauja mūrinė bažnyčia kuri pašventinta 2000 m.,,,1,,,,,5
514439.4586,6144170.27,82,Šv. Dvasios bažnyčia,[],8/1/2013,7/4/2014,Truskavos g. 14 Truskava Kėdainių r.,1794 m. Jonas ir Barbora Truskauskai kalvos viduryje pastatė pirmąją medinę šv. Dvasios bažnyčią. 1854 m. pastatyta nauja. II pasaulinio karo metu ji sudegė. 1990 m. pradėta statyti nauja mūrinė bažnyčia kuri pašventinta 2000 m.,,Truskava Church of Holy Spirit,1,Truskavos g. 14 Truskava Kėdainiai District,The construction of this modern church was started in 1990 it was consacrated in 2000.,,,1
516059.3733,6127307.679,83,Švč. Trejybės bažnyčia,[],8/12/2013,7/4/2014,Lakštingalų g. 2 Šėta Kėdainių r.,Pastatyta 1799 m. Rekonstruota 1900 m. Dominuoja įvairių formų plokštumos ir eklektinės detalės.  Bažnyčia trijų navų turi puošnius neobaroko stiliaus altorius restauruotus 1980 m.,,Holy Trinity Church,1,Lakštingalų g. 2 Šėta Kėdainių r.,Constructed in 1799 and acquired its present day shape after reconstruction in 1900. It is a three-nave church featuring decorative neo-Baroque altars.,,,2
327477.2428,6198391.026,84,Nepriklausomybės paminklas,[],5/23/2013,7/2/2013,Rotušės aikštė Kretingos miesto centras,Nepriklausomybės paminklas pastatytas 1930 m. skulptorius Robertas Antinis atstatytas 1990 m.,,,1,,,,,5
327544.7117,6198338.109,85,Evangelikų liuteronų bažnyčia,[],5/23/2013,7/2/2013,Rotušės a. 8 Kretinga,Bažnyčia garsi 1785 m. Karaliaučiaus meistro Johanno Preusso pagamintais vargonais.,http://www.liuteronai.lt/Parapijos/Kretingos-parapija,,1,,,,,3
327503.7012,6198486.276,86,Paminklas Jonui Karoliui Chodkevičiui,[],5/23/2013,,Rotušės aikštė Kretinga,Paminklas atidengtas 2009 m. birželio 12 d. Autorius architektas Adomas Skiezgelas.,,,1,,,,,2
327449.4615,6198663.547,87,Banko pastatas,[],5/23/2013,6/2/2014,Vilniaus g. 1 Kretinga,1938-1939 m. architektas Mykolas Songaila.,,,1,,,,,3
327508.9929,6198658.255,88,Paminklas Jurgiui Ambrozijui Pabrėžai,[],5/23/2013,7/2/2013,Vilniaus g. prie pagr.įėjimo į bažnyčios šventorių,Paminklas byloja apie kretingiškių dėkingumą didžiajam žemaičiui ir dvasininkui už ištartą paguodos žodį ir ištiestą pagalbos ranką vargo ištiktiems žmonėms už meilę gimtajai kalbai ir kraštui.,,,1,,,,,1
327551.3263,6198733.662,89,Viešpaties Apreiškimo Mergelei Marijai bažnyči,[],5/23/2013,7/2/2013,Vilniaus g. 2 Kretinga,Tai seniausia išlikusi bažnyčia Žemaitijoje pastatyta 1617 m. turinti gotikos ir renesanso bruožų. Po centriniu altoriumi palaidoti Chodkevičių šeimos nariai.Kriptoje esantys sarkofagai yra unikalūs kultūros paminklai.,http://www.kretingospranciskonai.lt/,,1,,,,,1
327592.3368,6198815.683,90,Lurdo grota,[],5/23/2013,7/2/2013,J. Pabrėžos g. Kretinga,Pastatyta 1933 m. pagal Prancūzijos Lurdo pavyzdį. Tikima kad ŠvČ. Mergelės Marijos skulptūra ir šalia trykštantis šaltinis kaip ir tikrojo Lurdo turi stebuklingų galių.,,,1,,,,,4
327612.1806,6198876.537,91,Šv. Antano rūmai,[],5/23/2013,,Vilniaus g. 6 Kretinga,Tai buvusi prieglauda Amerikos lietuviams.,,,1,,,,,1
327600.2743,6198963.85,92,Kretingos parapijos senosios kapinės,[],5/23/2013,,Vilniaus g. Kretinga,XIX a. I p. pastatyta akmeninė Šv. Jurgio koplyčia. Paminklas lietuvių tautos kančioms atminti architektas Edmundas Giedrimas atidengtas 1988 m. lapkričio 1 d.,,,1,,,,,1
327665.0974,6198933.422,93,Kretingos parapijos naujosios kapinės,[],5/23/2013,,Vilniaus g. Kretinga,"Grafų Tiškevičių šeimos koplyčia-mauzoliejus pastatyta 1893 m. architektas Eduardas Strandmanas paminklas kariams savanoriams koplytėlė su XX a. pr. skulptūra ""ŠvČ.Mergelė Marija"".",,,1,,,,,1
327945.5563,6199605.465,94,Kretingos muziejus Žiemos sodas,[],5/23/2013,,Vilniaus g. 20 Kretinga,Tai buvusi grafų Tiškevičių dvaro sodyba. Lankytojai čia gali susipažinti su dvarų kultūrą reprezentuojančiais meno kūriniais.,http://www.kretingosmuziejus.lt,,8,,,,,3
328032.8689,6199237.694,95,Astronominis kalendorius su saulės laikrodžiu,[],5/23/2013,7/2/2013,Kretingos muziejaus dvaro parkas,Pastatytas 2002 m. užima 05 ha plotą kuriame išdėstytos trylika skulptūrų simbolizuojančių senosios baltų kultūros tradicijas lietuviškas šventes.,,,9,,,,,3
333586.1958,6191222.061,96,Aleksandro Stulginskio  muziejus,[],5/23/2013,8/12/2013,Jokūbavo k. Kretingos r.,Čia atidaryta ir Nacionalinio muziejaus dovanota 23 stendų Aleksandro Stulginskio gyvenimą ir politinę veiklą atspindinti ekspozicija. Šalia to dar įrengtas etnografinis kambarys trečioje salėje eksponuojami kiti mokinių surinkti eksponatai.,http://www.astulginskis.kretinga.lm.lt/muziejus/,,8,,,,,5
342447.1094,6201473.363,97,Švč. Mergelės Marijos Ėmimo į dangų bažnyč,[],5/23/2013,7/4/2013,Kartenos mst. Kretingos raj.,Miestelį puošia Kartenos Švč. Mergelės Marijos Ėmimo į dangų bažnyčia pastatyta 1875 m. Tai vienintelė Žemaitijoje bebokštė neobarokinė bazilikinė bažnyčia.,http://www.kartena.lt/,,1,,,,,2
347606.4947,6218380.271,98,Alkos alkakalnis,[],5/24/2013,,Alko km.Imbarės sen.Kretingos raj.,Tai ledynmečiu suformuota didžiulė kalva kurios pietinė dalis vadinama Alkos kalnu. Pasak padavimų senovėje jį juosęs ežeras o ant kalno buvusi pagonių šventykla kurioje degusi šventoji ugnisprižiūrima vaidilutės ir žynio.,,,10,,,,,1
319574.7667,6178304.234,99,Pilies muziejus,[],6/11/2013,,Pilies g. 4,Autentiškose XVI-XVIII a. poternose susipažinsite su pilies ir miesto raida. Pamatysite piliavietėje archeologinius radinius dokumentus. Klaipėdos simbolį - pilyje rastą XVI a. vidurio auksinį žiedą su brangakmeniu.  Miesto maketą XVII a.,http://www.mlimuziejus.lt/,,8,,,,,3
319946.5071,6178468.276,100,MAŽOSIOS LIETUVOS ISTORIJOS MUZIEJUS,[],6/11/2013,,Didžioji Vandens g. 2,Didžiausias Klaipėdos krašto istorijos muziejus. Čia jūs galėsite susipažinti su pagoniška ir krikščioniška krašto kultūra paklaidžioti senųjų kartografų žemėlapiais suprasti kaip formavosi Rytų Prūsija ir Klaipėdos kraštas,http://www.mlimuziejus.lt/,,8,,,,,5
320088.7209,6178376.333,101,KALVYSTĖS MUZIEJUS,[],6/11/2013,,Šaltkalvių g. 2 2A,Veikianti kalvė pačiame Klaipėdos miesto centre!  Muziejaus kalvėje - autentiški įrankiai dumplės žaizdras. Muziejuje rasite tik uostamiesčiui būdingas kaltines vėtrunges ir tik čia galėsite pamatyti kokiomis klumpėmis avėjo arkliai.,http://www.mlimuziejus.lt/,,8,,,,,2
319959.0748,6179023.902,102,KLAIPĖDOS LAIKRODŽIŲ MUZIEJUS,[],6/11/2013,,Liepų g. 12,Viena didžiausių Europoje laikrodžių ekspozicija lankytojus supažindina su laiko matavimo prietaisų istorine raida - kalendoriais saulės vandens ugnies smėlio mechaniniais laikrodžiais. Renesanso baroko klasicizmo moderno apdailos laikro,http://www.ldm.lt/KLM/Index.htm,,8,,,,,4
